,GENE.ID,Hsap_IMR90iPSCs_CPCs_1G_Rep1,Hsap_IMR90iPSCs_CPCs_1G_Rep2,Hsap_IMR90iPSCs_CPCs_1G_Rep3,Hsap_IMR90iPSCs_CPCs_suG_Rep1,Hsap_IMR90iPSCs_CPCs_suG_Rep2,Hsap_IMR90iPSCs_CPCs_suG_Rep3,Hsap_TK6cells_LCL_1G_Rep1_SRR1805693,Hsap_TK6cells_LCL_1G_Rep2_SRR1805694,Hsap_TK6cells_LCL_suG_Rep1_SRR1805691,Hsap_TK6cells_LCL_suG_Rep2_SRR1805692
9218,ENSG00000158201,196.5381599,123.8249373,123.4984656,169.8106478,143.967276,175.1598389,1119.378209,1286.746564,1311.035774,1189.691002
9219,ENSG00000158220,21.43320953,13.29118779,16.61169182,13.15521243,19.43519563,24.53754143,NA,NA,NA,NA
9220,ENSG00000158234,75.4594261,88.03083406,86.8441552,81.53912506,93.70529284,87.2732113,1028.185743,1125.772529,1089.890007,1269.178133
9221,ENSG00000158246,337.2758238,308.2803287,239.838941,241.4012294,309.5020157,309.0276301,NA,NA,NA,NA
9222,ENSG00000158258,1191.898515,1564.207156,1691.699781,1358.109018,1434.981273,1307.050398,NA,NA,NA,NA
9223,ENSG00000158270,2700.764348,4100.50514,2805.385945,3086.649512,3519.687476,2747.171739,NA,NA,NA,NA
9224,ENSG00000158286,241.351731,153.7438539,176.7697854,163.4863318,129.4662157,162.3399009,1157.474136,1026.79769,1227.452727,1024.737693
9225,ENSG00000158290,2466.313284,2335.286628,2716.879609,2537.609042,2795.768171,2755.766868,3505.422275,3768.943974,3532.85135,3428.449856
9226,ENSG00000158292,102.4323141,53.92627438,78.53133465,83.07378088,81.70837369,75.9561389,NA,NA,NA,NA
9227,ENSG00000158296,92.79938408,75.72176549,108.2121844,65.76768601,72.7614215,72.53021943,7.469035702,14.66359643,14.84061106,10.74943909
9228,ENSG00000158301,508.8987528,532.8547416,546.971157,670.8563635,566.7014298,570.2582941,3.015101549,2.968177124,3.128552854,3.857345159
9229,ENSG00000158315,3.994072696,0.659853469,5.283472556,0.717524797,3.144526089,2.291698362,NA,NA,NA,NA
9230,ENSG00000158321,1215.944502,979.0459756,1348.916667,1342.680867,1217.457189,1508.099637,1786.525078,1712.483849,2150.493414,1517.223675
9231,ENSG00000158352,305.3924916,410.2398038,420.723653,207.4557529,256.2358885,281.9607365,NA,NA,NA,NA
9232,ENSG00000158373,33.45883328,34.92154965,33.99023786,28.24843736,24.09081052,23.84523736,89.04490074,99.98764941,95.8925626,88.24315669
9233,ENSG00000158402,319.6797712,289.0103393,212.5980205,319.046263,362.1846555,335.9994552,1052.57844,949.4130762,1080.297384,984.9449955
9234,ENSG00000158406,8.288441394,13.38494168,12.7270536,16.94568432,3.112731562,25.80579828,54.82595607,53.46721741,101.1826424,52.73866432
9235,ENSG00000158411,195.1538092,283.2502358,228.9827453,254.1729923,256.1649057,222.574315,2293.789615,2342.039487,2602.920337,2762.49215
9236,ENSG00000158417,1984.21252,2031.200117,2003.257946,2237.121144,2365.943771,2010.006722,12454.69148,13337.23789,12928.28084,13365.17977
9237,ENSG00000158423,26.79878264,13.27296133,11.41565643,26.14699945,9.393487137,9.546504364,26.55572204,15.59415362,13.00529285,16.413916
9238,ENSG00000158427,192.7555207,264.9505397,249.1505197,293.7238895,248.2127911,263.1303748,705.8009703,609.8918426,589.848678,638.8257795
9239,ENSG00000158428,6.312106172,8.604799628,11.83744445,8.979887121,5.050324506,9.167180568,NA,NA,NA,NA
9240,ENSG00000158435,813.7601118,803.8462209,863.5362566,745.6069675,825.6515764,774.6442459,4600.129058,4194.142434,3777.276324,3871.077576
9241,ENSG00000158445,20.3485219,31.10798892,11.95989028,21.95367794,13.55951222,8.856097063,NA,NA,NA,NA
9242,ENSG00000158457,28.73458814,20.31772457,26.32878458,16.94511578,23.74214224,37.05947759,2316.048803,2235.061684,2384.641831,2368.675373
9243,ENSG00000158458,116.3553849,43.59642468,177.3460753,84.38702693,104.6968034,110.9809811,104.2560474,70.93046291,103.2544201,79.20800599
9244,ENSG00000158467,460.7522037,441.1658916,529.998167,462.5630843,416.8249574,500.6232316,297.6155996,306.356658,271.6288892,302.7467795
9245,ENSG00000158470,1341.614222,1487.465168,1604.586189,1314.521505,1449.70423,1483.745536,1498.708989,1613.820435,1466.965952,1774.397711
9246,ENSG00000158473,7.495014377,8.088994577,1.061234252,0.977332144,1.238008387,4.161989375,NA,NA,NA,NA
9247,ENSG00000158477,NA,NA,NA,NA,NA,NA,7.029826903,2.966911075,6.264974093,9.642776585
9248,ENSG00000158480,263.7754709,205.9098465,301.5240374,235.6428733,182.0674662,232.8495273,885.4806742,829.1346088,858.1937612,842.8333492
9249,ENSG00000158481,NA,NA,NA,NA,NA,NA,1.827090242,2.629308405,4.240839637,2.650576735
9250,ENSG00000158482,NA,NA,NA,NA,NA,NA,29.07649992,19.76164623,11.51621268,21.21135611
9251,ENSG00000158483,67.66120416,60.51445031,81.06325699,69.54524112,61.44359919,97.1597575,537.0148451,447.879233,511.6743077,529.4132429
9252,ENSG00000158516,2.203651264,2.378332059,0,4.092562552,3.275978346,4.414136314,NA,NA,NA,NA
9253,ENSG00000158517,NA,NA,NA,NA,NA,NA,550.1588484,554.7167833,524.0658993,444.209422
9254,ENSG00000158526,754.5013229,700.1429528,746.0476792,687.0688806,709.3772974,682.5648061,1838.310905,1757.215958,1743.485724,1845.747869
9255,ENSG00000158528,255.2084147,247.5932944,363.7788916,333.182282,322.4175449,305.9869277,NA,NA,NA,NA
9256,ENSG00000158545,1306.190855,1251.536233,1219.932013,1219.419126,1105.702578,1257.015123,3328.282246,3218.675398,3298.643514,3489.105357
9257,ENSG00000158552,297.8161617,229.2381735,262.1256189,310.1233413,239.1765692,272.5417397,434.9190384,376.7281862,454.106674,439.153397
9258,ENSG00000158555,408.5247647,285.8562563,357.6477686,510.9246866,425.9126496,385.9667886,181.5524958,137.7870771,178.4770634,139.398373
9259,ENSG00000158560,256.9632804,269.4133572,331.9691961,266.009563,279.0137801,311.4207303,NA,NA,NA,NA
9260,ENSG00000158571,3.243171273,6.144202633,7.534853886,6.66069062,6.690842167,3.615442653,NA,NA,NA,NA
9261,ENSG00000158578,2.210347478,1.669454673,3.441589072,1.022523888,0,8.007076139,NA,NA,NA,NA
9262,ENSG00000158604,1048.308761,1058.087474,1106.466817,1086.780874,1038.061085,1172.051327,2204.349842,2165.794634,2055.455113,2155.743102
9263,ENSG00000158615,1210.034973,1113.575891,1099.438685,932.3824256,1088.206431,942.6880457,4884.367202,5203.750525,5342.989413,5664.59408
9264,ENSG00000158623,1407.626491,1495.051764,1196.108935,1613.688866,1509.070917,1327.407905,1497.093653,1541.232378,1450.985977,1323.896783
9265,ENSG00000158636,855.3268718,725.1309127,897.7892459,741.4049092,787.4188398,1032.249708,1429.961054,1549.644535,1417.003261,1270.525379
9266,ENSG00000158669,1596.853321,1375.679828,1458.182126,1412.947916,1422.499808,1457.429762,1372.985152,1696.779809,1524.233884,1441.045356
9267,ENSG00000158683,4.187103492,3.953995406,11.94242469,5.803775525,3.112237481,28.22505713,NA,NA,NA,NA
9268,ENSG00000158691,256.6951562,246.8813248,240.8997734,251.011417,247.0711729,214.3220498,1255.251377,1199.790045,1199.914432,1113.080624
9269,ENSG00000158710,1236.05021,1562.088432,862.483625,999.1183239,963.1214002,810.6538876,14615.31904,13866.83689,13876.02596,14067.76151
9270,ENSG00000158711,296.469888,277.5551744,388.0448846,284.2514662,427.3008033,261.7465638,3010.259857,3248.566165,3347.39802,3058.432211
9271,ENSG00000158714,NA,NA,NA,NA,NA,NA,5.636120335,5.605980975,5.910550178,10.49533453
9272,ENSG00000158715,130.3643575,134.0743665,130.2701092,125.1308486,116.2267048,92.3122582,44.45873249,36.0493117,36.48698179,43.99574306
9273,ENSG00000158716,120.7694066,291.9376717,103.4799166,90.36233729,164.0406051,101.260234,NA,NA,NA,NA
9274,ENSG00000158717,312.6556251,330.3526177,312.8776409,332.8516856,345.9167356,312.2875174,757.1902154,646.1831911,797.9223709,745.235627
9275,ENSG00000158747,191.1414682,226.7065197,226.2781203,201.3772657,189.0085828,207.1693534,594.6042644,597.3520105,695.6128777,796.1623791
9276,ENSG00000158748,26.64904336,43.14105344,13.79604528,20.52409443,43.33020953,10.40495326,1251.284315,1284.241072,1383.832199,1433.969611
9277,ENSG00000158764,13.95947743,8.297277712,28.38566817,18.58265156,22.02869151,37.54357851,NA,NA,NA,NA
9278,ENSG00000158769,1471.008114,1758.59534,907.8259831,732.7645253,1174.473973,1106.20737,2197.710612,2049.283395,2420.320486,1942.253213
9279,ENSG00000158773,655.3979403,661.7566337,922.2128863,762.5221607,688.2262245,786.1185947,1688.173415,1579.081249,1685.732298,1636.39367
9280,ENSG00000158786,NA,NA,NA,NA,NA,NA,7.195333196,2.405410374,3.663858148,2.649296352
9281,ENSG00000158792,74.49526379,113.3219933,110.2674918,108.6542308,131.5203068,108.7198373,63.54045238,53.33901575,52.62673066,51.80298308
9282,ENSG00000158793,427.2553532,460.3387508,359.1327873,360.0401387,395.1428651,336.7848392,701.6715374,675.5375117,729.3648067,666.1826573
9283,ENSG00000158796,620.6129768,566.264909,576.3351337,670.3799342,615.6406083,594.9883466,972.0075545,918.5659777,883.1904496,886.4859453
9284,ENSG00000158805,480.3659912,390.8190839,396.4121137,366.1054885,430.0765497,386.3546592,1216.369791,1092.646393,1455.120261,1208.274087
9285,ENSG00000158806,2.894984083,10.95810891,4.560067355,7.131284305,4.529091259,4.494562479,NA,NA,NA,NA
9286,ENSG00000158813,71.21380787,71.94130303,66.99701343,82.76936162,94.13980391,96.38561007,NA,NA,NA,NA
9287,ENSG00000158815,13.14720384,9.258343669,4.833007931,7.642691238,5.023364695,8.607381158,NA,NA,NA,NA
9288,ENSG00000158816,33.76437671,26.65293982,55.86777934,40.12153008,26.19823823,49.15968452,NA,NA,NA,NA
9289,ENSG00000158825,1.703928681,1.717486354,3.257114458,1.867492583,3.799704944,1.064500839,3.081299942,1.012972267,3.231805887,3.568828692
9290,ENSG00000158828,788.2779433,960.4340202,1058.777995,793.1359843,800.2439171,839.2965044,137.5462855,122.6550699,176.821079,167.7722484
9291,ENSG00000158850,536.1720529,461.475007,652.5516896,501.0968776,489.6879095,516.308569,1180.25884,1235.547487,1512.606604,1421.089042
9292,ENSG00000158856,11.82920035,10.91430165,23.11957111,15.9752361,7.494154236,12.19051177,13.95687625,6.454667134,10.33904876,14.69701244
9293,ENSG00000158859,71.26901155,88.46015825,194.4996036,81.40648318,56.40766825,40.34851008,2.010834966,2.968804953,5.211006857,5.78619101
9294,ENSG00000158863,1288.659584,981.7497049,1018.965567,1030.540578,1128.662761,1056.458528,1367.407697,998.5348522,1452.657101,1036.186562
9295,ENSG00000158864,1075.900498,1120.297821,1089.647061,1062.539505,1056.417957,1138.921507,5118.496383,5206.290525,4984.792043,5018.704534
9296,ENSG00000158869,0,3.436992595,3.227199174,2.995985764,3.764830624,5.175714256,6.792357728,3.83525559,8.209350162,1.047428474
9297,ENSG00000158874,118.4873916,31.48595722,397.788794,145.6461919,119.0673136,391.1563181,NA,NA,NA,NA
9298,ENSG00000158882,228.4568577,292.243424,266.3041111,249.9030334,232.4753977,287.5212227,1295.995865,1209.312943,1258.300264,1295.653343
9299,ENSG00000158887,11.08925237,3.308384035,5.414821848,3.324469363,1.983400097,10.26039895,15.68011261,22.19683557,25.47269897,28.01795195
9300,ENSG00000158941,2796.809657,2679.314488,3528.2214,2916.411755,2928.953922,3250.554528,7112.939361,6820.561588,6695.403964,6365.133209
9301,ENSG00000158955,39.65745777,76.86891519,34.32658116,35.56542852,31.9523432,39.26503,NA,NA,NA,NA
9302,ENSG00000158966,355.2814046,425.6753827,354.3459525,339.9426913,360.2725946,300.6573505,NA,NA,NA,NA
9303,ENSG00000158985,428.3531885,435.7725336,530.4927141,512.6606701,500.477191,520.4162713,6649.669572,7117.902222,6165.781932,6446.317056
9304,ENSG00000158987,384.5628648,406.5759303,647.9183955,447.4673261,407.6731949,438.5136246,2411.12865,2573.505042,2235.387911,2193.614202
9305,ENSG00000159023,2065.057788,2140.815204,2426.758083,2566.720828,2541.871058,2189.886595,6376.340843,6755.71011,6594.044942,7135.010952
9306,ENSG00000159055,279.6219806,325.7315591,374.1589285,360.3493355,373.6921647,316.1064013,2055.226102,2131.235627,1922.393644,2025.31035
9307,ENSG00000159063,489.9396454,576.6080319,483.0405893,539.5203193,508.8991855,567.1396535,3554.965711,3636.573765,3694.479678,3913.866931
9308,ENSG00000159069,1180.866014,1270.177228,1317.880761,1041.339564,1165.193219,1172.231511,1427.368813,1208.065907,1333.438229,1458.233458
9309,ENSG00000159079,421.2781738,427.2440557,546.4176231,453.4147097,459.6108987,457.3393116,1315.450222,1276.797684,1292.479169,1438.094318
9310,ENSG00000159082,220.9434424,222.2085799,332.739749,304.2591107,228.2693898,249.2987506,581.2188253,545.4686097,675.2662996,496.5632261
9311,ENSG00000159086,1168.435279,911.8874654,1071.501661,1125.025436,1050.109353,1203.010383,7744.305778,7724.847484,8026.021779,7061.480376
9312,ENSG00000159110,116.9741217,99.79712444,130.5179977,149.9659979,139.8346454,117.7254881,3446.277059,3551.456134,3574.223625,3519.767146
9313,ENSG00000159111,864.2785974,788.1002898,761.807423,754.9287123,783.6962038,678.340723,2541.939729,2350.034693,2320.948862,2366.846614
9314,ENSG00000159128,830.0494856,966.4311812,748.3497719,795.6880227,805.0255337,722.6062204,2623.056598,2696.395114,2994.423701,2875.864747
9315,ENSG00000159131,1135.78084,1132.4812,1128.2737,1215.97532,1071.899462,1076.921233,12526.61875,12856.21077,12047.25751,13807.34908
9316,ENSG00000159140,6749.548898,6416.483014,8007.274572,7288.525539,7287.322271,7923.979043,19439.31538,19914.35409,19156.93372,18640.83512
9317,ENSG00000159147,386.8977092,347.4132738,323.2925551,339.5063823,319.6138091,346.1257937,2063.3373,2184.466695,2016.657063,2130.307133
9318,ENSG00000159164,1004.376072,912.103406,905.2081059,1011.620969,896.2676888,954.6031416,3.015393308,7.915563519,5.213430969,3.857374499
9319,ENSG00000159166,78.25718962,55.35969286,73.97849197,60.88130154,48.63940803,64.46987375,NA,NA,NA,NA
9320,ENSG00000159167,130.6513101,126.0223521,38.50127233,37.7400371,43.7005923,44.89054603,27.13658967,40.56564728,19.81336239,7.714705427
9321,ENSG00000159173,5308.470302,4522.190453,7058.04671,5152.140978,4924.616185,6686.238234,14.10334894,19.39255513,15.4598469,15.29704473
9322,ENSG00000159176,289.3716625,293.4847205,176.093844,248.3675869,184.0386825,172.4843999,4316.658914,4378.397406,4488.429016,4453.047515
9323,ENSG00000159184,4.996692962,4.493863333,0,3.909348188,1.238006317,1.040495604,NA,NA,NA,NA
9324,ENSG00000159197,10.82600515,5.39275774,4.244937007,7.818519874,6.190078165,7.283524035,NA,NA,NA,NA
9325,ENSG00000159199,265.5332237,287.2198672,281.4105552,274.8961513,258.3229852,304.9247989,4158.68872,3991.169837,4116.993328,4645.018051
9326,ENSG00000159200,321.9499789,353.8127759,307.752651,340.3243138,346.8340028,308.5480863,460.260633,502.1555558,520.5266519,641.4093507
9327,ENSG00000159202,1683.931733,1555.55528,1670.805697,1554.155278,1524.581692,1508.976746,6431.46482,6162.892075,6466.568188,6585.376438
9328,ENSG00000159208,64.05892157,51.59228036,42.5074121,67.17182907,37.94415251,60.80188545,160.2220613,137.894189,215.17641,182.2475363
9329,ENSG00000159210,947.7322724,1108.946516,1074.230598,966.9635098,901.7154652,952.1685443,2003.607663,1950.504931,1875.067728,2034.788351
9330,ENSG00000159212,3.335160872,8.998593829,0,0.97852035,8.676527142,2.083508489,NA,NA,NA,NA
9331,ENSG00000159214,103.2707252,83.738073,101.6796307,86.04709073,79.02707058,93.74948206,208.3863113,201.5762257,213.864726,188.2952394
9332,ENSG00000159216,129.1117354,471.1068752,138.4654984,56.10846595,126.5973792,99.06219935,268.3292851,681.5310613,261.0791484,285.7898283
9333,ENSG00000159217,6115.795313,5854.172047,7195.87012,5795.071604,6453.960794,6603.643589,5.802802652,0.358920847,3.054189748,5.659394916
9334,ENSG00000159224,0.832760153,5.392849766,2.122468503,1.954596615,0,1.040509352,NA,NA,NA,NA
9335,ENSG00000159228,250.008714,491.7663734,213.8598332,266.6672593,257.0847952,252.3166178,NA,NA,NA,NA
9336,ENSG00000159239,NA,NA,NA,NA,NA,NA,2.010659157,4.94776855,3.1270504,1.928717129
9337,ENSG00000159247,12.25931223,9.850139393,20.53526598,12.53148908,12.18319427,21.6327254,NA,NA,NA,NA
9338,ENSG00000159248,2.498343618,6.291419478,0,1.954670735,1.238007026,0,NA,NA,NA,NA
9339,ENSG00000159251,1122.06445,918.6365013,1373.245511,136.8547992,172.1383645,1410.182027,NA,NA,NA,NA
9340,ENSG00000159256,570.7065707,516.8248091,656.0752552,540.0712225,512.7991439,480.9113983,2483.867224,2542.076589,2724.407387,2537.277185
9341,ENSG00000159259,258.618305,340.8878659,197.1774198,254.7844408,302.2987266,220.1336733,1668.985245,1519.688224,1535.730001,1644.692675
9342,ENSG00000159263,6.662266293,6.291395902,14.85727953,17.59210253,9.90404384,15.60742351,NA,NA,NA,NA
9343,ENSG00000159267,398.3075361,431.2684363,489.9010307,377.7136292,395.2406774,399.4579586,1139.066023,1259.033985,1218.456005,987.8898318
9344,ENSG00000159289,9.128810341,6.327429012,7.009543126,3.962286967,1.91676626,12.87801499,NA,NA,NA,NA
9345,ENSG00000159307,139.5400101,139.4147886,375.9515138,191.7724458,105.4614193,285.6261632,NA,NA,NA,NA
9346,ENSG00000159314,172.5493189,223.106699,115.0655619,94.16441926,134.9571976,129.9973584,315.9241643,392.0067675,255.6705916,205.8431944
9347,ENSG00000159322,650.990891,800.4997741,845.8978551,844.046854,820.2807539,980.9397957,5058.614927,5142.210579,4625.987849,4763.877503
9348,ENSG00000159335,3450.822427,3299.210567,4246.947936,3665.637085,3261.406849,4189.684813,1040.73327,916.938613,1115.891488,1029.097207
9349,ENSG00000159337,0.606063552,2.616347136,2.000641089,8.813495171,3.500838737,0.980772409,1.842115935,1.195089055,5.733044921,2.852331037
9350,ENSG00000159339,NA,NA,NA,NA,NA,NA,4.173311493,3.424316001,7.225731792,14.52629252
9351,ENSG00000159346,1123.983981,1052.276803,1064.404553,1047.61189,1020.231437,1057.423788,3038.092194,3077.615779,3232.914943,3142.080881
9352,ENSG00000159348,288.8417002,298.9009495,308.6449758,273.4876682,236.6457712,243.7897618,399.5528268,345.0082194,351.6891895,400.0864475
9353,ENSG00000159352,1795.308463,2080.161435,1984.456772,2049.653658,1886.374837,1801.509421,6002.149988,5705.104391,5629.944103,6255.81138
9354,ENSG00000159363,986.5816861,877.6884641,690.6488224,834.850047,947.4770095,990.7571072,504.9402055,617.6341665,630.9770645,526.1661316
9355,ENSG00000159377,2089.612173,2232.804565,2151.433846,2218.253897,2081.32626,2067.097852,8313.44609,8206.852543,8085.951224,8402.423864
9356,ENSG00000159387,11.6589425,3.595094248,15.91851378,4.886680366,4.952026913,11.44545545,NA,NA,NA,NA
9357,ENSG00000159388,741.0413536,772.1567212,631.6204612,555.2804716,506.6507521,508.8650647,2543.839452,2359.703971,2699.822654,2007.70398
9358,ENSG00000159398,NA,NA,NA,NA,NA,NA,90.13338476,95.08456134,97.93936624,106.9718865
9359,ENSG00000159399,1662.082922,1776.997048,1577.435239,1718.358482,1704.550407,1414.811905,8836.626093,9450.747302,7206.106976,6259.422022
9360,ENSG00000159403,127.8584143,166.1591561,79.37664432,148.3300401,117.6983914,112.7323352,59.99959975,36.7130448,63.43798014,53.40693629
9361,ENSG00000159409,59.54456017,14.80785402,105.7562585,85.86019462,26.75610283,64.9288587,NA,NA,NA,NA
9362,ENSG00000159423,536.6524119,483.1023221,484.5400389,357.9955299,433.324024,488.9455556,494.0309359,472.802955,591.2618662,493.6088183
9363,ENSG00000159433,349.8492092,240.8565939,393.907587,371.7833467,292.8698056,365.7327026,857.5894997,870.7963395,937.01855,520.594861
9364,ENSG00000159445,310.6867532,318.9588588,359.5191902,387.9012227,349.4969187,292.2517777,989.0749825,955.668226,791.0682746,815.7417419
9365,ENSG00000159459,514.3449794,604.2244665,697.8910213,610.1416387,651.8865887,695.834519,2245.300683,2299.076987,2567.420006,2324.386573
